id_protein	id_analysis	type
NP_460780.1	SSF56322	HOMOLOGOUS_SUPERFAMILY
NP_459539.1	G3DSA:2.60.40.1090:FF:000019	NULL_TYPE
NP_459539.1	PTHR33420	NULL_TYPE
NP_459539.1	SSF49401	HOMOLOGOUS_SUPERFAMILY
NP_460811.1	PF05364	DOMAIN
NP_460811.1	PF07487	DOMAIN
NP_460811.1	SSF81832	HOMOLOGOUS_SUPERFAMILY
NP_463114.1	PF03767	FAMILY
NP_463114.1	G3DSA:3.40.50.1000:FF:000049	NULL_TYPE
NP_463114.1	cd07499	FAMILY
NP_463114.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_459940.1	G3DSA:3.40.228.10:FF:000004	NULL_TYPE
NP_459940.1	G3DSA:3.40.50.12440:FF:000003	NULL_TYPE
NP_459940.1	PF04879	DOMAIN
NP_459940.1	PF00384	DOMAIN
NP_459940.1	PF01568	DOMAIN
NP_459940.1	G3DSA:2.40.40.20:FF:000010	NULL_TYPE
NP_459940.1	G3DSA:3.40.50.12440:FF:000002	NULL_TYPE
NP_459940.1	G3DSA:2.20.25.90:FF:000004	NULL_TYPE
NP_459940.1	G3DSA:3.40.50.740:FF:000005	NULL_TYPE
NP_459940.1	PTHR43742	NULL_TYPE
NP_459940.1	cd02770	NULL_TYPE
NP_459940.1	cd02794	NULL_TYPE
NP_459940.1	SSF53706	NULL_TYPE
NP_459940.1	SSF50692	HOMOLOGOUS_SUPERFAMILY
NP_459038.1	PF00149	DOMAIN
NP_459038.1	PF02872	DOMAIN
NP_459038.1	G3DSA:3.90.780.10:FF:000005	NULL_TYPE
NP_459038.1	G3DSA:3.60.21.10:FF:000030	NULL_TYPE
NP_459038.1	PTHR11575	FAMILY
NP_459038.1	cd00845	NULL_TYPE
NP_459038.1	SSF55816	HOMOLOGOUS_SUPERFAMILY
NP_459038.1	SSF56300	HOMOLOGOUS_SUPERFAMILY
NP_459443.1	PF05698	DOMAIN
NP_459443.1	G3DSA:3.10.50.40:FF:000001	NULL_TYPE
NP_459443.1	G3DSA:3.30.70.1050:FF:000001	NULL_TYPE
NP_459443.1	G3DSA:1.10.3120.10:FF:000001	NULL_TYPE
NP_459443.1	PF00254	DOMAIN
NP_459443.1	PF05697	DOMAIN
NP_459443.1	PTHR30560	FAMILY
NP_459443.1	SSF109998	HOMOLOGOUS_SUPERFAMILY
NP_459443.1	SSF54534	NULL_TYPE
NP_459443.1	SSF102735	HOMOLOGOUS_SUPERFAMILY
NP_462614.1	PF00534	DOMAIN
NP_462614.1	PTHR45947	NULL_TYPE
NP_462614.1	cd03801	NULL_TYPE
NP_462614.1	SSF53756	NULL_TYPE
NP_461360.2	PF13593	FAMILY
NP_461360.2	G3DSA:1.20.1530.20:FF:000005	NULL_TYPE
NP_461360.2	PTHR18640	FAMILY
NP_460019.1	G3DSA:2.60.40.200:FF:000002	NULL_TYPE
NP_460019.1	PF00080	DOMAIN
NP_460019.1	PTHR10003	FAMILY
NP_460019.1	cd00305	DOMAIN
NP_460019.1	SSF49329	HOMOLOGOUS_SUPERFAMILY
NP_460171.1	G3DSA:1.20.272.10:FF:000012	NULL_TYPE
NP_460171.1	PF13177	NULL_TYPE
NP_460171.1	G3DSA:3.40.50.300:FF:000890	NULL_TYPE
NP_460171.1	G3DSA:1.10.8.10:FF:000063	NULL_TYPE
NP_460171.1	PF09115	DOMAIN
NP_460171.1	PTHR11669	NULL_TYPE
NP_460171.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460171.1	SSF48019	HOMOLOGOUS_SUPERFAMILY
NP_460944.1	PF01966	DOMAIN
NP_460944.1	PTHR33594	NULL_TYPE
NP_460944.1	cd00077	DOMAIN
NP_460944.1	SSF109604	NULL_TYPE
NP_462510.1	G3DSA:1.20.1250.20:FF:000114	NULL_TYPE
NP_462510.1	G3DSA:1.20.1250.20:FF:000001	NULL_TYPE
NP_462510.1	PF00083	FAMILY
NP_462510.1	PF07690	FAMILY
NP_462510.1	PTHR43045	NULL_TYPE
NP_462510.1	cd17369	NULL_TYPE
NP_462510.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_459053.1	PF00254	DOMAIN
NP_459053.1	G3DSA:2.40.10.330:FF:000002	NULL_TYPE
NP_459053.1	PTHR47861	NULL_TYPE
NP_459053.1	SSF54534	NULL_TYPE
NP_463137.1	PF04172	FAMILY
NP_463137.1	PTHR30249	FAMILY
NP_460968.3	G3DSA:1.10.1760.20:FF:000001	NULL_TYPE
NP_460968.3	PF01891	FAMILY
NP_460968.3	PTHR43627	FAMILY
NP_460937.1	PF08282	NULL_TYPE
NP_460937.1	PTHR10000	NULL_TYPE
NP_460937.1	cd07507	FAMILY
NP_460937.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_463232.1	PF04012	FAMILY
NP_463232.1	PTHR31088	FAMILY
NP_461254.1	PF13673	DOMAIN
NP_461254.1	G3DSA:3.40.630.30:FF:000035	NULL_TYPE
NP_461254.1	cd04301	NULL_TYPE
NP_461254.1	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_460602.1	PF04828	DOMAIN
NP_460602.1	PTHR28620	NULL_TYPE
NP_460602.1	SSF51316	HOMOLOGOUS_SUPERFAMILY
NP_460840.1	G3DSA:3.30.470.20:FF:000027	NULL_TYPE
NP_460840.1	G3DSA:3.30.1490.20:FF:000013	NULL_TYPE
NP_460840.1	PF02222	DOMAIN
NP_460840.1	G3DSA:3.40.50.20:FF:000007	NULL_TYPE
NP_460840.1	PTHR43055	NULL_TYPE
NP_460840.1	SSF56059	NULL_TYPE
NP_460840.1	SSF52440	HOMOLOGOUS_SUPERFAMILY
NP_460840.1	SSF51246	HOMOLOGOUS_SUPERFAMILY
NP_460915.1	G3DSA:1.20.58.380:FF:000002	NULL_TYPE
NP_460915.1	PF05400	FAMILY
NP_461208.1	PF01035	DOMAIN
NP_461208.1	G3DSA:3.40.10.10:FF:000001	NULL_TYPE
NP_461208.1	PF12833	DOMAIN
NP_461208.1	PF02870	DOMAIN
NP_461208.1	G3DSA:1.10.10.10:FF:000410	NULL_TYPE
NP_461208.1	PF02805	DOMAIN
NP_461208.1	PTHR10815	NULL_TYPE
NP_461208.1	cd06445	DOMAIN
NP_461208.1	SSF53155	HOMOLOGOUS_SUPERFAMILY
NP_461208.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_461208.1	SSF46767	HOMOLOGOUS_SUPERFAMILY
NP_461208.1	SSF57884	HOMOLOGOUS_SUPERFAMILY
NP_459406.1	PF01844	DOMAIN
NP_459406.1	PTHR41286	NULL_TYPE
NP_459406.1	cd00085	DOMAIN
NP_459668.1	G3DSA:3.20.20.140:FF:000004	NULL_TYPE
NP_459668.1	PF01979	DOMAIN
NP_459668.1	PTHR11113	NULL_TYPE
NP_459668.1	cd00854	FAMILY
NP_459668.1	SSF51338	HOMOLOGOUS_SUPERFAMILY
NP_459668.1	SSF51556	HOMOLOGOUS_SUPERFAMILY
NP_460052.1	G3DSA:3.40.50.720:FF:000076	NULL_TYPE
NP_460052.1	PF13380	DOMAIN
NP_460052.1	PTHR33303	NULL_TYPE
NP_460052.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_490498.3	PF02387	FAMILY
NP_460050.1	G3DSA:3.40.50.1380:FF:000002	NULL_TYPE
NP_460050.1	PF02142	DOMAIN
NP_460050.1	PTHR30492	FAMILY
NP_460050.1	cd01422	FAMILY
NP_460050.1	SSF52335	HOMOLOGOUS_SUPERFAMILY
NP_460179.1	G3DSA:3.20.20.300:FF:000001	NULL_TYPE
NP_460179.1	PF00933	DOMAIN
NP_460179.1	PTHR30480	NULL_TYPE
NP_460179.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_461958.1	G3DSA:3.90.1640.30:FF:000001	NULL_TYPE
NP_461958.1	PF01368	DOMAIN
NP_461958.1	PF17768	DOMAIN
NP_461958.1	G3DSA:3.10.310.30:FF:000001	NULL_TYPE
NP_461958.1	PF02272	DOMAIN
NP_461958.1	PTHR30255	NULL_TYPE
NP_461958.1	SSF64182	HOMOLOGOUS_SUPERFAMILY
NP_460112.1	PF10627	FAMILY
NP_462156.1	PF00871	FAMILY
NP_462156.1	PTHR21060	FAMILY
NP_462156.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_462156.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_463383.1	PF01420	DOMAIN
NP_463383.1	PTHR43140	NULL_TYPE
NP_463383.1	cd17256	NULL_TYPE
NP_463383.1	cd17260	NULL_TYPE
NP_463383.1	SSF116734	NULL_TYPE
NP_463383.1	SSF116734	NULL_TYPE
NP_459113.1	PF13343	NULL_TYPE
NP_459113.1	PTHR30006	NULL_TYPE
NP_459113.1	cd13545	FAMILY
NP_459113.1	SSF53850	NULL_TYPE
NP_460822.1	PF15284	FAMILY
NP_460055.1	PF01161	FAMILY
NP_460055.1	PTHR30289	FAMILY
NP_460055.1	cd00865	FAMILY
NP_460055.1	SSF49777	HOMOLOGOUS_SUPERFAMILY
NP_459201.1	G3DSA:2.60.40.3110:FF:000001	NULL_TYPE
NP_459201.1	PF13954	DOMAIN
NP_459201.1	G3DSA:2.60.40.2070:FF:000003	NULL_TYPE
NP_459201.1	PF13953	DOMAIN
NP_459201.1	PF00577	FAMILY
NP_459201.1	PTHR30451	FAMILY
NP_459201.1	SSF141729	HOMOLOGOUS_SUPERFAMILY
NP_460493.1	PF04809	DOMAIN
NP_460493.1	PF00301	DOMAIN
NP_460493.1	PTHR47627	NULL_TYPE
NP_460493.1	cd00730	DOMAIN
NP_460493.1	SSF57802	NULL_TYPE
NP_461944.1	PF02753	DOMAIN
NP_461944.1	G3DSA:2.60.40.10:FF:000458	NULL_TYPE
NP_461944.1	PF00345	DOMAIN
NP_461944.1	PTHR30251	NULL_TYPE
NP_461944.1	SSF49354	HOMOLOGOUS_SUPERFAMILY
NP_461944.1	SSF49584	HOMOLOGOUS_SUPERFAMILY
NP_460974.1	PF00590	DOMAIN
NP_460974.1	PTHR45790	NULL_TYPE
NP_460974.1	cd11641	DOMAIN
NP_460974.1	SSF53790	HOMOLOGOUS_SUPERFAMILY
NP_463085.1	G3DSA:3.30.70.260:FF:000017	NULL_TYPE
NP_463085.1	G3DSA:3.30.70.260:FF:000023	NULL_TYPE
NP_463085.1	PF00696	DOMAIN
NP_463085.1	PF01842	DOMAIN
NP_463085.1	PTHR21499	NULL_TYPE
NP_463085.1	cd04917	NULL_TYPE
NP_463085.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_463085.1	SSF53633	HOMOLOGOUS_SUPERFAMILY
NP_463085.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_463055.1	G3DSA:3.40.50.880:FF:000007	NULL_TYPE
NP_463055.1	PF03575	FAMILY
NP_463055.1	PTHR20842	NULL_TYPE
NP_463055.1	cd03146	FAMILY
NP_463055.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_459832.3	G3DSA:3.40.50.620:FF:000011	NULL_TYPE
NP_459832.3	PF01012	DOMAIN
NP_459832.3	PTHR21294	FAMILY
NP_459832.3	cd01714	DOMAIN
NP_459832.3	SSF52402	NULL_TYPE
NP_462745.3	PF00078	DOMAIN
NP_462745.3	PTHR34047	NULL_TYPE
NP_462745.3	cd03487	FAMILY
NP_462745.3	SSF56672	HOMOLOGOUS_SUPERFAMILY
NP_459784.1	G3DSA:3.90.1170.40:FF:000001	NULL_TYPE
NP_459784.1	PF02391	FAMILY
NP_459784.1	PTHR23404	NULL_TYPE
NP_459784.1	cd00756	FAMILY
NP_459784.1	SSF54690	HOMOLOGOUS_SUPERFAMILY
NP_459243.1	PF06786	FAMILY
NP_461701.1	G3DSA:3.40.50.300:FF:000299	NULL_TYPE
NP_461701.1	G3DSA:1.20.1560.10:FF:000136	NULL_TYPE
NP_461701.1	PF00005	DOMAIN
NP_461701.1	G3DSA:3.40.50.300:FF:000836	NULL_TYPE
NP_461701.1	G3DSA:1.20.1560.10:FF:000101	NULL_TYPE
NP_461701.1	PF00664	DOMAIN
NP_461701.1	PTHR24221	FAMILY
NP_461701.1	cd18546	NULL_TYPE
NP_461701.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461701.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_461701.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_461701.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462168.1	PF02378	DOMAIN
NP_462168.1	G3DSA:3.40.50.2300:FF:000014	NULL_TYPE
NP_462168.1	PF02302	DOMAIN
NP_462168.1	PTHR30505	NULL_TYPE
NP_462168.1	cd05569	DOMAIN
NP_462168.1	SSF52794	HOMOLOGOUS_SUPERFAMILY
NP_462138.1	PF03741	FAMILY
NP_462138.1	PTHR30238	NULL_TYPE
NP_461917.1	PF07963	PTM
NP_461917.1	SSF54523	HOMOLOGOUS_SUPERFAMILY
NP_460554.1	PF10139	FAMILY
NP_461634.1	PF12571	FAMILY
NP_461634.1	PTHR35191	NULL_TYPE
NP_461573.1	PF17188	DOMAIN
NP_461573.1	PF03888	DOMAIN
NP_461573.1	G3DSA:2.50.20.10:FF:000003	NULL_TYPE
NP_461573.1	G3DSA:3.30.200.100:FF:000001	NULL_TYPE
NP_461573.1	PTHR38782	FAMILY
NP_461573.1	cd16327	DOMAIN
NP_460107.1	G3DSA:3.20.20.140:FF:000008	NULL_TYPE
NP_460107.1	PF02811	DOMAIN
NP_460107.1	PTHR36928	NULL_TYPE
NP_460107.1	cd07437	NULL_TYPE
NP_460107.1	SSF89550	HOMOLOGOUS_SUPERFAMILY
NP_461849.1	G3DSA:3.30.2350.20:FF:000001	NULL_TYPE
NP_461849.1	G3DSA:3.30.2340.10:FF:000001	NULL_TYPE
NP_461849.1	PF01142	FAMILY
NP_461849.1	PTHR47811	NULL_TYPE
NP_461849.1	cd02575	NULL_TYPE
NP_461849.1	SSF55120	HOMOLOGOUS_SUPERFAMILY
NP_490588.1	PF12615	DOMAIN
NP_490588.1	PF10412	DOMAIN
NP_490588.1	PTHR37937	NULL_TYPE
NP_490588.1	cd01127	NULL_TYPE
NP_490588.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460982.1	PF00230	FAMILY
NP_460982.1	PTHR43829	NULL_TYPE
NP_460982.1	cd00333	FAMILY
NP_460982.1	SSF81338	HOMOLOGOUS_SUPERFAMILY
NP_462305.1	G3DSA:3.40.50.10860:FF:000006	NULL_TYPE
NP_462305.1	PF08501	DOMAIN
NP_462305.1	PF01488	DOMAIN
NP_462305.1	G3DSA:3.40.50.720:FF:000104	NULL_TYPE
NP_462305.1	PF18317	DOMAIN
NP_462305.1	PTHR21089	FAMILY
NP_462305.1	cd01065	NULL_TYPE
NP_462305.1	SSF53223	HOMOLOGOUS_SUPERFAMILY
NP_462305.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_461352.1	PF07037	FAMILY
NP_461352.1	SSF46955	HOMOLOGOUS_SUPERFAMILY
NP_490571.1	PF01258	DOMAIN
NP_490571.1	PTHR38777	NULL_TYPE
NP_490571.1	SSF57716	NULL_TYPE
NP_462427.1	PF00581	DOMAIN
NP_462427.1	G3DSA:3.40.250.10:FF:000007	NULL_TYPE
NP_462427.1	PTHR43031	NULL_TYPE
NP_462427.1	cd01444	FAMILY
NP_462427.1	SSF52821	HOMOLOGOUS_SUPERFAMILY
NP_461004.1	PF04363	FAMILY
NP_461004.1	PTHR39591	FAMILY
NP_460568.1	PF03595	FAMILY
NP_460568.1	G3DSA:1.50.10.150:FF:000002	NULL_TYPE
NP_460568.1	PTHR37955	NULL_TYPE
NP_460568.1	cd09324	FAMILY
NP_459821.1	PF04055	DOMAIN
NP_459821.1	PF13353	NULL_TYPE
NP_459821.1	PTHR30352	FAMILY
NP_459821.1	SSF102114	NULL_TYPE
NP_462241.1	PF14691	DOMAIN
NP_462241.1	PF07992	DOMAIN
NP_462241.1	G3DSA:3.50.50.60:FF:000068	NULL_TYPE
NP_462241.1	G3DSA:1.10.1060.10:FF:000004	NULL_TYPE
NP_462241.1	G3DSA:3.50.50.60:FF:000077	NULL_TYPE
NP_462241.1	PTHR42783	NULL_TYPE
NP_462241.1	SSF51971	NULL_TYPE
NP_462241.1	SSF46548	NULL_TYPE
NP_459558.1	PF04224	FAMILY
NP_459558.1	PTHR40106	FAMILY
NP_463449.1	G3DSA:3.10.20.410:FF:000001	NULL_TYPE
NP_463449.1	PF13953	DOMAIN
NP_463449.1	PF13954	DOMAIN
NP_463449.1	G3DSA:2.60.40.3110:FF:000001	NULL_TYPE
NP_463449.1	PF00577	FAMILY
NP_463449.1	G3DSA:2.60.40.2610:FF:000001	NULL_TYPE
NP_463449.1	PTHR30451	FAMILY
NP_463449.1	SSF141729	HOMOLOGOUS_SUPERFAMILY
NP_459780.1	G3DSA:3.20.20.70:FF:000057	NULL_TYPE
NP_459780.1	PF13353	NULL_TYPE
NP_459780.1	PF06463	DOMAIN
NP_459780.1	PF04055	DOMAIN
NP_459780.1	PTHR22960	NULL_TYPE
NP_459780.1	cd21117	DOMAIN
NP_459780.1	cd01335	NULL_TYPE
NP_459780.1	SSF102114	NULL_TYPE
NP_459634.1	G3DSA:3.30.460.10:FF:000004	NULL_TYPE
NP_459634.1	PF02410	NULL_TYPE
NP_459634.1	PTHR21043	FAMILY
NP_459634.1	SSF81301	HOMOLOGOUS_SUPERFAMILY
NP_463275.1	G3DSA:3.90.80.10:FF:000001	NULL_TYPE
NP_463275.1	PF00719	FAMILY
NP_463275.1	PTHR10286	FAMILY
NP_463275.1	cd00412	FAMILY
NP_463275.1	SSF50324	HOMOLOGOUS_SUPERFAMILY
NP_459465.1	PF00444	FAMILY
NP_459465.1	PTHR47781	NULL_TYPE
NP_459465.1	SSF57840	HOMOLOGOUS_SUPERFAMILY
NP_459971.1	PF05951	FAMILY
NP_459971.1	PTHR37425	FAMILY
NP_459971.1	cd14844	NULL_TYPE
NP_459971.1	SSF55166	HOMOLOGOUS_SUPERFAMILY
NP_460014.1	PF06894	DOMAIN
NP_462180.1	PF04972	DOMAIN
NP_462180.1	PTHR34606	NULL_TYPE
NP_459097.1	PF00639	DOMAIN
NP_459097.1	G3DSA:1.10.4030.10:FF:000002	NULL_TYPE
NP_459097.1	PF13616	NULL_TYPE
NP_459097.1	G3DSA:3.10.50.40:FF:000007	NULL_TYPE
NP_459097.1	PF09312	DOMAIN
NP_459097.1	PTHR47637	NULL_TYPE
NP_459097.1	SSF54534	NULL_TYPE
NP_459097.1	SSF109998	HOMOLOGOUS_SUPERFAMILY
NP_459097.1	SSF54534	NULL_TYPE
NP_462306.1	PF01300	DOMAIN
NP_462306.1	G3DSA:3.90.870.10:FF:000004	NULL_TYPE
NP_462306.1	PTHR17490	NULL_TYPE
NP_462306.1	SSF55821	HOMOLOGOUS_SUPERFAMILY
NP_490533.1	PF13401	DOMAIN
NP_490533.1	PTHR35894	NULL_TYPE
NP_490533.1	cd00009	NULL_TYPE
NP_490533.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459621.1	G3DSA:2.40.50.140:FF:000006	NULL_TYPE
NP_459621.1	PF00313	DOMAIN
NP_459621.1	PTHR11544	NULL_TYPE
NP_459621.1	cd04458	DOMAIN
NP_459621.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_490494.1	G3DSA:3.30.870.10:FF:000060	NULL_TYPE
NP_490494.1	PF13091	DOMAIN
NP_490494.1	PTHR43856	NULL_TYPE
NP_490494.1	SSF56024	NULL_TYPE
NP_459749.1	PF01032	FAMILY
NP_459749.1	G3DSA:1.10.3470.10:FF:000001	NULL_TYPE
NP_459749.1	PTHR30472	FAMILY
NP_459749.1	cd06550	NULL_TYPE
NP_459749.1	SSF81345	HOMOLOGOUS_SUPERFAMILY
NP_460365.1	PF04888	FAMILY
NP_462695.1	G3DSA:3.40.50.1220:FF:000014	NULL_TYPE
NP_462695.1	PF02775	DOMAIN
NP_462695.1	G3DSA:3.40.50.970:FF:000007	NULL_TYPE
NP_462695.1	PF02776	DOMAIN
NP_462695.1	G3DSA:3.40.50.970:FF:000016	NULL_TYPE
NP_462695.1	PF00205	DOMAIN
NP_462695.1	PTHR18968	FAMILY
NP_462695.1	cd07035	NULL_TYPE
NP_462695.1	cd02015	DOMAIN
NP_462695.1	SSF52467	HOMOLOGOUS_SUPERFAMILY
NP_462695.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_462695.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_460481.1	PF01914	FAMILY
NP_460481.1	PTHR33508	FAMILY
NP_461989.1	PF02361	FAMILY
NP_461989.1	PTHR33514	NULL_TYPE
NP_461989.1	cd16914	NULL_TYPE
NP_461121.1	PF13417	DOMAIN
NP_461121.1	G3DSA:3.40.30.10:FF:000119	NULL_TYPE
NP_461121.1	G3DSA:1.20.1050.10:FF:000017	NULL_TYPE
NP_461121.1	PF13410	NULL_TYPE
NP_461121.1	PTHR42673	NULL_TYPE
NP_461121.1	cd03042	DOMAIN
NP_461121.1	cd03191	DOMAIN
NP_461121.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_461121.1	SSF47616	HOMOLOGOUS_SUPERFAMILY
NP_462345.1	PF00338	DOMAIN
NP_462345.1	G3DSA:3.30.70.600:FF:000001	NULL_TYPE
NP_462345.1	PTHR11700	FAMILY
NP_462345.1	SSF54999	HOMOLOGOUS_SUPERFAMILY
NP_459767.1	PF00491	FAMILY
NP_459767.1	G3DSA:3.40.800.10:FF:000010	NULL_TYPE
NP_459767.1	PTHR11358	FAMILY
NP_459767.1	cd09988	NULL_TYPE
NP_459767.1	SSF52768	HOMOLOGOUS_SUPERFAMILY
NP_459959.1	G3DSA:1.20.1560.10:FF:000008	NULL_TYPE
NP_459959.1	G3DSA:3.40.50.300:FF:000140	NULL_TYPE
NP_459959.1	PF00005	DOMAIN
NP_459959.1	PF00664	DOMAIN
NP_459959.1	PTHR43394	FAMILY
NP_459959.1	cd03251	NULL_TYPE
NP_459959.1	cd18552	NULL_TYPE
NP_459959.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_459959.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_460182.1	PF05433	DOMAIN
NP_460182.1	PTHR35603	NULL_TYPE
NP_460415.1	G3DSA:1.20.1250.20:FF:000017	NULL_TYPE
NP_460415.1	PF00854	FAMILY
NP_460415.1	PTHR23517	NULL_TYPE
NP_460415.1	cd17346	FAMILY
NP_460415.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_461409.1	G3DSA:3.40.50.920:FF:000003	NULL_TYPE
NP_461409.1	G3DSA:3.40.50.970:FF:000003	NULL_TYPE
NP_461409.1	PF00456	DOMAIN
NP_461409.1	PF02780	DOMAIN
NP_461409.1	G3DSA:3.40.50.970:FF:000004	NULL_TYPE
NP_461409.1	PF02779	DOMAIN
NP_461409.1	PTHR43522	FAMILY
NP_461409.1	cd02012	DOMAIN
NP_461409.1	cd07033	NULL_TYPE
NP_461409.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_461409.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_461409.1	SSF52922	HOMOLOGOUS_SUPERFAMILY
NP_462698.3	G3DSA:1.10.3730.20:FF:000014	NULL_TYPE
NP_462698.3	PF00892	DOMAIN
NP_462698.3	SSF103481	NULL_TYPE
NP_462698.3	SSF103481	NULL_TYPE
NP_462861.3	PF01026	FAMILY
NP_462861.3	G3DSA:3.20.20.140:FF:000018	NULL_TYPE
NP_462861.3	PTHR46124	NULL_TYPE
NP_462861.3	cd01310	FAMILY
NP_462861.3	SSF51556	HOMOLOGOUS_SUPERFAMILY
NP_459501.1	G3DSA:3.40.50.1110:FF:000001	NULL_TYPE
NP_459501.1	PF13472	DOMAIN
NP_459501.1	PTHR30383	NULL_TYPE
NP_459501.1	cd01822	NULL_TYPE
NP_459501.1	SSF52266	NULL_TYPE
NP_461333.1	PF03349	FAMILY
NP_461333.1	G3DSA:2.40.160.60:FF:000001	NULL_TYPE
NP_461333.1	PTHR35093	FAMILY
NP_461333.1	SSF56935	NULL_TYPE
NP_462810.1	G3DSA:3.40.50.2000:FF:000043	NULL_TYPE
NP_462810.1	G3DSA:3.40.50.2000:FF:000068	NULL_TYPE
NP_462810.1	PF02350	DOMAIN
NP_462810.1	PTHR43174	FAMILY
NP_462810.1	cd03786	NULL_TYPE
NP_462810.1	SSF53756	NULL_TYPE
NP_459171.1	PF17284	DOMAIN
NP_459171.1	G3DSA:3.40.50.150:FF:000026	NULL_TYPE
NP_459171.1	PF01564	NULL_TYPE
NP_459171.1	G3DSA:2.30.140.10:FF:000002	NULL_TYPE
NP_459171.1	PTHR11558	FAMILY
NP_459171.1	cd02440	NULL_TYPE
NP_459171.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_460668.1	PF06305	DOMAIN
NP_462689.1	PF00072	DOMAIN
NP_462689.1	G3DSA:3.40.50.2300:FF:000040	NULL_TYPE
NP_462689.1	PF00196	DOMAIN
NP_462689.1	PTHR43214	FAMILY
NP_462689.1	cd17535	NULL_TYPE
NP_462689.1	cd06170	DOMAIN
NP_462689.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_462689.1	SSF46894	HOMOLOGOUS_SUPERFAMILY
NP_460010.1	PF13856	FAMILY
NP_460010.1	SSF69279	NULL_TYPE
NP_459211.1	PF01497	DOMAIN
NP_459211.1	PTHR42860	NULL_TYPE
NP_459211.1	cd01144	NULL_TYPE
NP_459211.1	SSF53807	NULL_TYPE
NP_459669.1	G3DSA:3.40.50.1360:FF:000002	NULL_TYPE
NP_459669.1	PF01182	DOMAIN
NP_459669.1	PTHR11280	FAMILY
NP_459669.1	cd01399	FAMILY
NP_459669.1	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_460115.1	PF07012	REPEAT
NP_462797.1	PF05973	FAMILY
NP_490585.1	PF07916	DOMAIN
NP_459302.1	PF00126	DOMAIN
NP_459302.1	PF03466	DOMAIN
NP_459302.1	PTHR30537	NULL_TYPE
NP_459302.1	SSF53850	NULL_TYPE
NP_459302.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_461278.1	PF04217	FAMILY
NP_461126.1	PF03788	FAMILY
NP_461126.1	PTHR33931	FAMILY
NP_462383.1	PF13978	FAMILY
NP_463152.3	PF00583	DOMAIN
NP_463152.3	PTHR43877	NULL_TYPE
NP_463152.3	cd04301	NULL_TYPE
NP_463152.3	SSF55729	HOMOLOGOUS_SUPERFAMILY
NP_460031.1	G3DSA:1.25.50.10:FF:000001	NULL_TYPE
NP_460031.1	PF01433	DOMAIN
NP_460031.1	G3DSA:2.60.40.1730:FF:000005	NULL_TYPE
NP_460031.1	PF17900	DOMAIN
NP_460031.1	G3DSA:2.60.40.1840:FF:000001	NULL_TYPE
NP_460031.1	PF17432	DOMAIN
NP_460031.1	G3DSA:1.10.390.10:FF:000002	NULL_TYPE
NP_460031.1	PF11940	DOMAIN
NP_460031.1	G3DSA:3.30.2010.30:FF:000002	NULL_TYPE
NP_460031.1	PTHR46322	FAMILY
NP_460031.1	cd09600	NULL_TYPE
NP_460031.1	SSF63737	HOMOLOGOUS_SUPERFAMILY
NP_460031.1	SSF55486	NULL_TYPE
NP_461915.1	PF10713	FAMILY
NP_459225.1	G3DSA:1.10.1740.10:FF:000004	NULL_TYPE
NP_459225.1	PF02670	DOMAIN
NP_459225.1	PF08436	DOMAIN
NP_459225.1	G3DSA:3.40.50.720:FF:000045	NULL_TYPE
NP_459225.1	PF13288	DOMAIN
NP_459225.1	PTHR30525	FAMILY
NP_459225.1	SSF69055	HOMOLOGOUS_SUPERFAMILY
