id_protein	id_analysis	type
NP_214982.1	G3DSA:1.10.1040.10:FF:000019	NULL_TYPE
NP_214982.1	PF00725	DOMAIN
NP_214982.1	G3DSA:3.40.50.720:FF:000009	NULL_TYPE
NP_214982.1	PTHR48075	NULL_TYPE
NP_214982.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_214982.1	SSF48179	HOMOLOGOUS_SUPERFAMILY
NP_216920.1	G3DSA:3.30.70.240:FF:000011	NULL_TYPE
NP_216920.1	G3DSA:2.40.30.10:FF:000015	NULL_TYPE
NP_216920.1	PF06421	DOMAIN
NP_216920.1	G3DSA:3.30.70.870:FF:000004	NULL_TYPE
NP_216920.1	PF00009	DOMAIN
NP_216920.1	G3DSA:3.30.70.2570:FF:000001	NULL_TYPE
NP_216920.1	G3DSA:3.40.50.300:FF:000078	NULL_TYPE
NP_216920.1	PF00679	DOMAIN
NP_216920.1	PTHR43512	FAMILY
NP_216920.1	cd01890	NULL_TYPE
NP_216920.1	cd03709	DOMAIN
NP_216920.1	cd03699	NULL_TYPE
NP_216920.1	cd16260	NULL_TYPE
NP_216920.1	SSF54980	HOMOLOGOUS_SUPERFAMILY
NP_216920.1	SSF50447	HOMOLOGOUS_SUPERFAMILY
NP_216920.1	SSF54980	HOMOLOGOUS_SUPERFAMILY
NP_216920.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_216235.1	PF09339	DOMAIN
NP_216235.1	PF01614	DOMAIN
NP_216235.1	G3DSA:1.10.10.10:FF:000599	NULL_TYPE
NP_216235.1	PTHR30136	NULL_TYPE
NP_216235.1	cd00092	NULL_TYPE
NP_216235.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216235.1	SSF55781	NULL_TYPE
NP_216514.1	PF13714	NULL_TYPE
NP_216514.1	PTHR42905	NULL_TYPE
NP_216514.1	cd00377	DOMAIN
NP_216514.1	SSF51621	HOMOLOGOUS_SUPERFAMILY
NP_218251.1	PF03007	DOMAIN
NP_218251.1	PF06974	DOMAIN
NP_218251.1	PTHR31650	FAMILY
NP_218251.1	SSF52777	NULL_TYPE
NP_215186.1	G3DSA:2.40.110.20:FF:000001	NULL_TYPE
NP_215186.1	PF00441	DOMAIN
NP_215186.1	G3DSA:1.20.140.10:FF:000022	NULL_TYPE
NP_215186.1	PF02770	DOMAIN
NP_215186.1	PF18158	DOMAIN
NP_215186.1	PTHR42707	NULL_TYPE
NP_215186.1	SSF56645	HOMOLOGOUS_SUPERFAMILY
NP_215186.1	SSF47203	HOMOLOGOUS_SUPERFAMILY
NP_218376.1	G3DSA:2.160.20.60:FF:000001	NULL_TYPE
NP_218376.1	PF01493	DOMAIN
NP_218376.1	PF04898	DOMAIN
NP_218376.1	G3DSA:3.60.20.10:FF:000001	NULL_TYPE
NP_218376.1	PF01645	DOMAIN
NP_218376.1	G3DSA:3.20.20.70:FF:000031	NULL_TYPE
NP_218376.1	PF00310	DOMAIN
NP_218376.1	G3DSA:3.20.20.70:FF:000053	NULL_TYPE
NP_218376.1	PTHR43100	NULL_TYPE
NP_218376.1	cd02808	DOMAIN
NP_218376.1	cd00713	NULL_TYPE
NP_218376.1	cd00982	DOMAIN
NP_218376.1	SSF69336	HOMOLOGOUS_SUPERFAMILY
NP_218376.1	SSF51395	NULL_TYPE
NP_218376.1	SSF56235	HOMOLOGOUS_SUPERFAMILY
NP_214881.1	PF11903	FAMILY
NP_217392.1	PF10939	FAMILY
NP_217585.1	PF02537	FAMILY
NP_217585.1	PTHR28259	FAMILY
NP_215689.1	G3DSA:3.20.20.70:FF:000134	NULL_TYPE
NP_215689.1	PF19288	DOMAIN
NP_215689.1	PF04055	DOMAIN
NP_215689.1	PTHR43076	FAMILY
NP_215689.1	cd01335	NULL_TYPE
NP_215689.1	cd01335	NULL_TYPE
NP_215689.1	SSF102114	NULL_TYPE
NP_215689.1	SSF102114	NULL_TYPE
NP_216663.1	G3DSA:3.30.110.150:FF:000001	NULL_TYPE
NP_216663.1	PF04472	FAMILY
NP_216663.1	PTHR35798	FAMILY
NP_215408.1	G3DSA:3.40.50.150:FF:000152	NULL_TYPE
NP_215408.1	PF04072	FAMILY
NP_215408.1	PTHR43619	NULL_TYPE
NP_215408.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215101.1	PF02405	FAMILY
NP_215101.1	PTHR30188	FAMILY
NP_217576.1	PF07729	DOMAIN
NP_217576.1	G3DSA:1.20.120.530:FF:000015	NULL_TYPE
NP_217576.1	G3DSA:1.10.10.10:FF:000574	NULL_TYPE
NP_217576.1	PF00392	DOMAIN
NP_217576.1	PTHR42832	NULL_TYPE
NP_217576.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_217576.1	SSF48008	HOMOLOGOUS_SUPERFAMILY
NP_217576.1	SSF48008	HOMOLOGOUS_SUPERFAMILY
NP_217576.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216960.1	PF10150	FAMILY
NP_216960.1	G3DSA:2.40.50.140:FF:000066	NULL_TYPE
NP_216960.1	PTHR30001	FAMILY
NP_216960.1	cd04453	NULL_TYPE
NP_216960.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
YP_177845.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177845.1	PF12484	DOMAIN
YP_177845.1	PF00823	DOMAIN
YP_177845.1	PTHR46766	NULL_TYPE
YP_177845.1	SSF140459	NULL_TYPE
NP_214532.1	G3DSA:3.60.40.10:FF:000002	NULL_TYPE
NP_214532.1	PF13672	NULL_TYPE
NP_214532.1	cd00143	DOMAIN
NP_214532.1	SSF81606	HOMOLOGOUS_SUPERFAMILY
NP_218290.1	SSF109854	HOMOLOGOUS_SUPERFAMILY
NP_215355.1	PF00561	DOMAIN
NP_215355.1	PTHR43798	NULL_TYPE
NP_215355.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_215731.1	PF08530	DOMAIN
NP_215731.1	PF02129	DOMAIN
NP_215731.1	PTHR43056	NULL_TYPE
NP_215731.1	SSF49785	HOMOLOGOUS_SUPERFAMILY
NP_215731.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_218023.1	PF13193	DOMAIN
NP_218023.1	G3DSA:3.30.300.30:FF:000034	NULL_TYPE
NP_218023.1	G3DSA:3.40.50.12780:FF:000042	NULL_TYPE
NP_218023.1	PF00501	DOMAIN
NP_218023.1	PTHR43107	NULL_TYPE
NP_218023.1	SSF56801	NULL_TYPE
NP_218413.1	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_215891.1	PF02624	DOMAIN
NP_215891.1	PTHR37809	NULL_TYPE
NP_217610.1	G3DSA:2.40.110.10:FF:000038	NULL_TYPE
NP_217610.1	PF08028	DOMAIN
NP_217610.1	PF02771	DOMAIN
NP_217610.1	PTHR43884	NULL_TYPE
NP_217610.1	SSF47203	HOMOLOGOUS_SUPERFAMILY
NP_217610.1	SSF56645	HOMOLOGOUS_SUPERFAMILY
NP_214844.1	PF00440	DOMAIN
NP_214844.1	PTHR30055	NULL_TYPE
NP_214844.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_215262.1	PF01402	DOMAIN
NP_216003.1	PF01957	DOMAIN
NP_216003.1	G3DSA:2.40.50.140:FF:000270	NULL_TYPE
NP_216003.1	PTHR33507	NULL_TYPE
NP_216003.1	SSF141322	NULL_TYPE
NP_215338.1	G3DSA:1.10.1200.80:FF:000003	NULL_TYPE
NP_215338.1	G3DSA:3.20.20.70:FF:000099	NULL_TYPE
NP_215338.1	PF01207	DOMAIN
NP_215338.1	PTHR45846	NULL_TYPE
NP_215338.1	cd02801	DOMAIN
NP_215338.1	SSF51395	NULL_TYPE
NP_216141.2	G3DSA:3.30.70.1230:FF:000033	NULL_TYPE
NP_216141.2	PF00211	DOMAIN
NP_216141.2	PTHR11920	NULL_TYPE
NP_216141.2	cd07302	DOMAIN
NP_216141.2	SSF55073	HOMOLOGOUS_SUPERFAMILY
NP_216004.1	G3DSA:3.30.479.30:FF:000019	NULL_TYPE
NP_216004.1	PF01145	DOMAIN
NP_216004.1	PTHR43327	NULL_TYPE
NP_216004.1	cd08829	NULL_TYPE
NP_216004.1	SSF117892	HOMOLOGOUS_SUPERFAMILY
NP_217042.1	PF09957	FAMILY
NP_216881.1	SSF53927	HOMOLOGOUS_SUPERFAMILY
NP_215917.1	PF07947	FAMILY
NP_215917.1	PTHR31885	FAMILY
NP_217017.1	G3DSA:3.40.50.20:FF:000010	NULL_TYPE
NP_217017.1	PF00289	DOMAIN
NP_217017.1	PF00364	DOMAIN
NP_217017.1	G3DSA:3.30.470.20:FF:000028	NULL_TYPE
NP_217017.1	G3DSA:2.40.50.100:FF:000003	NULL_TYPE
NP_217017.1	PF02785	DOMAIN
NP_217017.1	PF02786	DOMAIN
NP_217017.1	PTHR18866	NULL_TYPE
NP_217017.1	cd06850	NULL_TYPE
NP_217017.1	SSF56059	NULL_TYPE
NP_217017.1	SSF51246	HOMOLOGOUS_SUPERFAMILY
NP_217017.1	SSF51230	HOMOLOGOUS_SUPERFAMILY
NP_217017.1	SSF52440	HOMOLOGOUS_SUPERFAMILY
NP_215848.1	PF09438	DOMAIN
NP_216431.1	PF00463	FAMILY
NP_216431.1	PTHR21631	FAMILY
NP_216431.1	cd00377	DOMAIN
NP_216431.1	SSF51621	HOMOLOGOUS_SUPERFAMILY
NP_215870.1	PF13185	DOMAIN
NP_215870.1	PF00990	DOMAIN
NP_215870.1	PF00563	DOMAIN
NP_215870.1	PTHR33121	NULL_TYPE
NP_215870.1	cd01949	DOMAIN
NP_215870.1	cd01948	DOMAIN
NP_215870.1	SSF55781	NULL_TYPE
NP_215870.1	SSF55073	HOMOLOGOUS_SUPERFAMILY
NP_215870.1	SSF141868	HOMOLOGOUS_SUPERFAMILY
NP_217979.1	PF01176	DOMAIN
NP_217979.1	G3DSA:2.40.50.140:FF:000002	NULL_TYPE
NP_217979.1	PTHR33370	FAMILY
NP_217979.1	cd04451	FAMILY
NP_217979.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_217007.1	PF18306	FAMILY
NP_217007.1	PTHR42867	NULL_TYPE
NP_217007.1	SSF102405	NULL_TYPE
NP_215937.1	PF03668	FAMILY
NP_215937.1	PTHR30448	FAMILY
NP_215937.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217345.1	PF01850	DOMAIN
NP_217345.1	G3DSA:3.40.50.1010:FF:000084	NULL_TYPE
NP_217345.1	PTHR36173	NULL_TYPE
NP_217345.1	cd09872	DOMAIN
NP_217345.1	SSF88723	HOMOLOGOUS_SUPERFAMILY
NP_216754.1	PF00578	DOMAIN
NP_216754.1	G3DSA:3.40.30.10:FF:000118	NULL_TYPE
NP_216754.1	PTHR43110	NULL_TYPE
NP_216754.1	cd03018	NULL_TYPE
NP_216754.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_216232.1	PF04199	FAMILY
NP_216232.1	PTHR31118	FAMILY
NP_216232.1	SSF102198	HOMOLOGOUS_SUPERFAMILY
NP_214672.1	PF00440	DOMAIN
NP_214672.1	PF17932	DOMAIN
NP_214672.1	PTHR30055	NULL_TYPE
NP_214672.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_214672.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_215453.1	G3DSA:3.90.920.10:FF:000007	NULL_TYPE
NP_215453.1	G3DSA:3.30.470.30:FF:000031	NULL_TYPE
NP_215453.1	G3DSA:2.40.50.140:FF:000292	NULL_TYPE
NP_215453.1	PF01068	DOMAIN
NP_215453.1	PF13298	DOMAIN
NP_215453.1	PF04679	DOMAIN
NP_215453.1	PTHR42705	NULL_TYPE
NP_215453.1	cd07906	NULL_TYPE
NP_215453.1	cd04863	DOMAIN
NP_215453.1	cd07971	NULL_TYPE
NP_215453.1	SSF56091	NULL_TYPE
NP_215453.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_215655.1	PF04140	FAMILY
NP_217344.1	PF08819	FAMILY
NP_216136.1	PF00005	DOMAIN
NP_216136.1	PTHR24221	FAMILY
NP_216136.1	cd03228	NULL_TYPE
NP_216136.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_216136.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_216883.1	PF02130	FAMILY
NP_216883.1	PTHR46986	FAMILY
NP_216883.1	SSF55486	NULL_TYPE
NP_216055.1	PF01252	FAMILY
NP_216055.1	PTHR33695	FAMILY
NP_216801.1	PF06974	DOMAIN
NP_216801.1	PF03007	DOMAIN
NP_216801.1	PTHR31650	FAMILY
NP_216801.1	SSF52777	NULL_TYPE
NP_217346.1	PF02604	FAMILY
NP_217346.1	PTHR35377	NULL_TYPE
NP_217346.1	SSF143120	HOMOLOGOUS_SUPERFAMILY
NP_217434.1	PF01966	DOMAIN
NP_217434.1	PF08335	DOMAIN
NP_217434.1	PTHR47320	FAMILY
NP_217434.1	cd00077	DOMAIN
NP_217434.1	cd04873	NULL_TYPE
NP_217434.1	cd05401	NULL_TYPE
NP_217434.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_217434.1	SSF81593	NULL_TYPE
NP_217434.1	SSF81301	HOMOLOGOUS_SUPERFAMILY
NP_217434.1	SSF109604	NULL_TYPE
NP_215386.1	PF00313	DOMAIN
NP_215386.1	PTHR11544	NULL_TYPE
NP_215386.1	cd04458	DOMAIN
NP_215386.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_216186.1	PF04248	DOMAIN
NP_216186.1	PTHR34310	NULL_TYPE
NP_216425.2	G3DSA:1.10.10.10:FF:000729	NULL_TYPE
NP_216425.2	PF01475	FAMILY
NP_216425.2	G3DSA:3.30.1490.190:FF:000011	NULL_TYPE
NP_216425.2	PTHR33202	FAMILY
NP_216425.2	cd07153	FAMILY
NP_216425.2	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_217036.1	PF12277	FAMILY
NP_217761.1	PF10646	DOMAIN
NP_217761.1	PF10647	DOMAIN
NP_217761.1	SSF69304	NULL_TYPE
NP_218145.1	G3DSA:3.90.80.10:FF:000003	NULL_TYPE
NP_218145.1	PF00719	FAMILY
NP_218145.1	PTHR10286	FAMILY
NP_218145.1	cd00412	FAMILY
NP_218145.1	SSF50324	HOMOLOGOUS_SUPERFAMILY
NP_217444.1	PF00975	DOMAIN
NP_217444.1	PTHR11487	FAMILY
NP_217444.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
YP_177715.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177715.1	PF00823	DOMAIN
YP_177715.1	PF01469	REPEAT
YP_177715.1	PTHR46766	NULL_TYPE
YP_177715.1	SSF140459	NULL_TYPE
NP_214969.1	PF16877	FAMILY
NP_214547.1	PF00550	DOMAIN
NP_214547.1	PTHR20863	FAMILY
NP_214547.1	SSF47336	HOMOLOGOUS_SUPERFAMILY
NP_217309.1	G3DSA:3.30.2350.10:FF:000011	NULL_TYPE
NP_217309.1	PF01509	DOMAIN
NP_217309.1	PF09142	DOMAIN
NP_217309.1	PF16198	DOMAIN
NP_217309.1	PTHR13767	FAMILY
NP_217309.1	cd02573	FAMILY
NP_217309.1	SSF55120	HOMOLOGOUS_SUPERFAMILY
NP_217309.1	SSF88697	HOMOLOGOUS_SUPERFAMILY
NP_215194.1	PF11259	FAMILY
NP_215788.1	PF00664	DOMAIN
NP_215788.1	G3DSA:3.40.50.300:FF:000287	NULL_TYPE
NP_215788.1	PF00005	DOMAIN
NP_215788.1	PTHR24221	FAMILY
NP_215788.1	cd18547	NULL_TYPE
NP_215788.1	cd03254	NULL_TYPE
NP_215788.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_215788.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_214689.3	PTHR37042	NULL_TYPE
YP_177819.1	PF00128	DOMAIN
YP_177819.1	PF11941	DOMAIN
YP_177819.1	G3DSA:2.60.40.10:FF:002409	NULL_TYPE
YP_177819.1	PTHR43651	NULL_TYPE
YP_177819.1	cd02853	NULL_TYPE
YP_177819.1	cd11325	NULL_TYPE
YP_177819.1	SSF81296	HOMOLOGOUS_SUPERFAMILY
YP_177819.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_216866.1	G3DSA:3.40.720.10:FF:000034	NULL_TYPE
NP_216866.1	PF04185	FAMILY
NP_216866.1	G3DSA:3.40.720.10:FF:000036	NULL_TYPE
NP_216866.1	PTHR31956	FAMILY
NP_215677.1	PF00384	DOMAIN
NP_215677.1	G3DSA:3.40.50.12440:FF:000001	NULL_TYPE
NP_215677.1	PF01568	DOMAIN
NP_215677.1	PTHR43105	NULL_TYPE
NP_215677.1	cd02750	NULL_TYPE
NP_215677.1	cd02776	DOMAIN
NP_215677.1	SSF53706	NULL_TYPE
NP_215677.1	SSF50692	HOMOLOGOUS_SUPERFAMILY
NP_217578.1	PF01068	DOMAIN
NP_217578.1	PF04675	DOMAIN
NP_217578.1	G3DSA:3.30.470.30:FF:000012	NULL_TYPE
NP_217578.1	G3DSA:1.10.3260.10:FF:000009	NULL_TYPE
NP_217578.1	PF04679	DOMAIN
NP_217578.1	G3DSA:2.40.50.140:FF:000163	NULL_TYPE
NP_217578.1	PTHR45674	NULL_TYPE
NP_217578.1	cd07901	NULL_TYPE
NP_217578.1	cd07972	NULL_TYPE
NP_217578.1	SSF56091	NULL_TYPE
NP_217578.1	SSF117018	HOMOLOGOUS_SUPERFAMILY
NP_217578.1	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_215635.1	SSF55073	HOMOLOGOUS_SUPERFAMILY
NP_218158.1	G3DSA:1.10.3290.10:FF:000004	NULL_TYPE
NP_218158.1	PF02661	DOMAIN
NP_218158.1	PTHR39560	NULL_TYPE
NP_218158.1	SSF140931	HOMOLOGOUS_SUPERFAMILY
NP_218279.1	PF14864	DOMAIN
NP_218279.1	PF00753	DOMAIN
NP_218279.1	PF14863	DOMAIN
NP_218279.1	G3DSA:3.60.15.30:FF:000001	NULL_TYPE
NP_218279.1	G3DSA:1.25.40.880:FF:000001	NULL_TYPE
NP_218279.1	PTHR43223	NULL_TYPE
NP_218279.1	cd07710	DOMAIN
NP_218279.1	SSF56281	HOMOLOGOUS_SUPERFAMILY
NP_218279.1	SSF55718	HOMOLOGOUS_SUPERFAMILY
NP_215122.1	PF07704	FAMILY
NP_217459.1	PF00665	DOMAIN
NP_217459.1	PTHR35004	NULL_TYPE
NP_217459.1	SSF53098	HOMOLOGOUS_SUPERFAMILY
NP_217542.1	PF01553	DOMAIN
NP_217542.1	PTHR10434	NULL_TYPE
NP_217542.1	cd07989	NULL_TYPE
NP_217542.1	SSF69593	NULL_TYPE
NP_216792.1	G3DSA:1.10.630.10:FF:000142	NULL_TYPE
NP_216792.1	PF00067	FAMILY
NP_216792.1	PTHR46696	NULL_TYPE
NP_216792.1	SSF48264	HOMOLOGOUS_SUPERFAMILY
YP_177764.1	PF00823	DOMAIN
YP_177764.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177764.1	PF01469	REPEAT
YP_177764.1	PTHR46766	NULL_TYPE
YP_177764.1	SSF140459	NULL_TYPE
NP_215554.1	G3DSA:1.10.287.1060:FF:000006	NULL_TYPE
NP_215554.1	PF06013	FAMILY
NP_215554.1	SSF140453	HOMOLOGOUS_SUPERFAMILY
NP_215726.1	PF03352	FAMILY
NP_215726.1	PTHR30037	NULL_TYPE
NP_215726.1	SSF48150	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	G3DSA:3.40.50.720:FF:000209	NULL_TYPE
NP_216178.1	G3DSA:3.40.366.10:FF:000002	NULL_TYPE
NP_216178.1	PF08240	DOMAIN
NP_216178.1	PF02801	DOMAIN
NP_216178.1	PF14765	DOMAIN
NP_216178.1	PF00109	DOMAIN
NP_216178.1	G3DSA:3.40.47.10:FF:000019	NULL_TYPE
NP_216178.1	PF00107	DOMAIN
NP_216178.1	PF16197	DOMAIN
NP_216178.1	PF08990	DOMAIN
NP_216178.1	PF00698	DOMAIN
NP_216178.1	G3DSA:3.10.129.110:FF:000003	NULL_TYPE
NP_216178.1	PTHR43775	NULL_TYPE
NP_216178.1	cd05195	NULL_TYPE
NP_216178.1	cd00833	NULL_TYPE
NP_216178.1	SSF53901	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	SSF55048	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	SSF50129	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_216178.1	SSF52151	HOMOLOGOUS_SUPERFAMILY
NP_216417.1	G3DSA:3.40.980.10:FF:000018	NULL_TYPE
NP_216417.1	PF02464	DOMAIN
NP_216417.1	PF00994	DOMAIN
NP_216417.1	PTHR13939	NULL_TYPE
NP_216417.1	cd00885	DOMAIN
NP_216417.1	SSF53218	HOMOLOGOUS_SUPERFAMILY
NP_216417.1	SSF142433	HOMOLOGOUS_SUPERFAMILY
NP_215577.1	PF13230	FAMILY
NP_215577.1	PTHR42824	NULL_TYPE
NP_215577.1	cd01908	NULL_TYPE
NP_215577.1	SSF56235	HOMOLOGOUS_SUPERFAMILY
NP_214522.1	PF10814	FAMILY
NP_216017.1	PF05721	FAMILY
NP_216017.1	PTHR20883	NULL_TYPE
NP_216017.1	SSF51197	NULL_TYPE
NP_217532.1	PF14032	DOMAIN
NP_217949.1	G3DSA:3.90.1150.160:FF:000008	NULL_TYPE
NP_217949.1	G3DSA:4.10.280.50:FF:000001	NULL_TYPE
NP_217949.1	PF00282	FAMILY
NP_217949.1	G3DSA:3.40.640.10:FF:000017	NULL_TYPE
NP_217949.1	PTHR43321	FAMILY
NP_217949.1	cd06450	NULL_TYPE
NP_217949.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_218118.1	PF02261	FAMILY
NP_218118.1	PTHR21012	FAMILY
NP_218118.1	cd06919	FAMILY
NP_218118.1	SSF50692	HOMOLOGOUS_SUPERFAMILY
NP_216604.1	G3DSA:1.10.510.10:FF:000021	NULL_TYPE
NP_216604.1	PF00069	DOMAIN
NP_216604.1	PF14032	DOMAIN
NP_216604.1	PTHR43289	NULL_TYPE
NP_216604.1	cd14014	NULL_TYPE
NP_216604.1	SSF56112	HOMOLOGOUS_SUPERFAMILY
NP_217947.1	PF00665	DOMAIN
NP_217947.1	PTHR46889	NULL_TYPE
NP_217947.1	SSF53098	HOMOLOGOUS_SUPERFAMILY
YP_177895.1	PF00934	DOMAIN
YP_177895.1	SSF140459	NULL_TYPE
NP_217658.1	PF19686	FAMILY
NP_217973.1	G3DSA:3.90.1030.10:FF:000001	NULL_TYPE
NP_217973.1	PF01196	FAMILY
NP_217973.1	PTHR14413	FAMILY
NP_217973.1	SSF64263	HOMOLOGOUS_SUPERFAMILY
NP_216607.1	PF14230	DOMAIN
NP_217857.1	G3DSA:3.40.640.10:FF:000035	NULL_TYPE
NP_217857.1	PF01053	FAMILY
NP_217857.1	PTHR43797	FAMILY
NP_217857.1	cd00614	FAMILY
NP_217857.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
YP_177833.1	G3DSA:1.20.1260.20:FF:000001	NULL_TYPE
YP_177833.1	PF00823	DOMAIN
YP_177833.1	PF12484	DOMAIN
YP_177833.1	PTHR46766	NULL_TYPE
YP_177833.1	SSF140459	NULL_TYPE
NP_218226.1	G3DSA:3.40.1160.10:FF:000002	NULL_TYPE
NP_218226.1	PF13840	DOMAIN
NP_218226.1	PF01842	DOMAIN
NP_218226.1	G3DSA:3.30.2130.10:FF:000002	NULL_TYPE
NP_218226.1	PF00696	DOMAIN
NP_218226.1	PTHR21499	NULL_TYPE
NP_218226.1	cd04923	NULL_TYPE
NP_218226.1	cd04261	DOMAIN
NP_218226.1	cd04913	NULL_TYPE
NP_218226.1	SSF53633	HOMOLOGOUS_SUPERFAMILY
NP_218226.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_218226.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
YP_177738.1	G3DSA:3.40.50.150:FF:000373	NULL_TYPE
YP_177738.1	PF01209	FAMILY
YP_177738.1	PTHR43591	NULL_TYPE
YP_177738.1	cd02440	NULL_TYPE
YP_177738.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_217171.1	PF12307	DOMAIN
NP_218001.1	PF03816	DOMAIN
NP_218001.1	PF13399	DOMAIN
NP_218001.1	G3DSA:3.40.630.190:FF:000002	NULL_TYPE
NP_218001.1	PTHR33392	NULL_TYPE
NP_217847.1	G3DSA:3.40.710.10:FF:000055	NULL_TYPE
NP_217847.1	PF00768	DOMAIN
NP_217847.1	PTHR21581	NULL_TYPE
NP_217847.1	SSF56601	HOMOLOGOUS_SUPERFAMILY
YP_177975.1	PF00934	DOMAIN
YP_177975.1	SSF140459	NULL_TYPE
NP_215320.1	PF00149	DOMAIN
NP_215320.1	PTHR42988	NULL_TYPE
NP_215320.1	cd07402	FAMILY
NP_215320.1	SSF56300	HOMOLOGOUS_SUPERFAMILY
NP_215608.1	PF00485	DOMAIN
NP_215608.1	G3DSA:3.40.50.300:FF:000242	NULL_TYPE
NP_215608.1	PTHR10285	NULL_TYPE
NP_215608.1	cd02025	FAMILY
NP_215608.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
YP_177714.1	PF01469	REPEAT
YP_177714.1	PTHR46766	NULL_TYPE
NP_216398.1	PF00106	FAMILY
NP_216398.1	PTHR43391	NULL_TYPE
NP_216398.1	cd08931	NULL_TYPE
NP_216398.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_217516.1	PF00005	DOMAIN
NP_217516.1	PF03649	FAMILY
NP_217516.1	PTHR30028	FAMILY
NP_217516.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217575.1	PF00067	FAMILY
NP_217575.1	PTHR24286	NULL_TYPE
NP_217575.1	cd11045	NULL_TYPE
NP_217575.1	SSF48264	HOMOLOGOUS_SUPERFAMILY
NP_214531.1	PF01098	FAMILY
NP_214531.1	PTHR30474	FAMILY
NP_217221.1	PF06108	FAMILY
NP_217221.1	PTHR34129	FAMILY
NP_217221.1	SSF56399	NULL_TYPE
NP_216528.1	PF07166	FAMILY
NP_216528.1	SSF160419	HOMOLOGOUS_SUPERFAMILY
NP_217586.1	PF02537	FAMILY
NP_217586.1	PTHR28259	FAMILY
NP_217399.1	PF00696	DOMAIN
NP_217399.1	G3DSA:3.40.1160.10:FF:000001	NULL_TYPE
NP_217399.1	PTHR42833	NULL_TYPE
NP_217399.1	cd04254	FAMILY
NP_217399.1	SSF53633	HOMOLOGOUS_SUPERFAMILY
YP_177728.1	G3DSA:3.20.20.60:FF:000005	NULL_TYPE
YP_177728.1	PF00463	FAMILY
YP_177728.1	PTHR21631	FAMILY
YP_177728.1	cd06556	NULL_TYPE
YP_177728.1	SSF51621	HOMOLOGOUS_SUPERFAMILY
NP_216679.1	G3DSA:3.30.450.330:FF:000003	NULL_TYPE
NP_216679.1	PF03717	DOMAIN
NP_216679.1	PF00905	DOMAIN
NP_216679.1	G3DSA:3.40.710.10:FF:000066	NULL_TYPE
NP_216679.1	PTHR30627	NULL_TYPE
NP_216679.1	SSF56601	HOMOLOGOUS_SUPERFAMILY
NP_216679.1	SSF56519	HOMOLOGOUS_SUPERFAMILY
NP_215038.1	G3DSA:3.40.640.10:FF:000021	NULL_TYPE
NP_215038.1	PF00202	FAMILY
NP_215038.1	PTHR43713	NULL_TYPE
NP_215038.1	cd00610	FAMILY
NP_215038.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_217439.1	PF02566	FAMILY
NP_217439.1	SSF82784	HOMOLOGOUS_SUPERFAMILY
